DATES,Carpenters,Butterfield,Delaney
1943-11-27,0,0,0
1943-11-28,0,0,0
1943-11-29,0,0,0
1943-11-30,0,0,0
1943-12-01,0,0,0
1943-12-02,0,0,0
1943-12-03,0,0,0
1943-12-04,0,0,0
1943-12-05,0,0,0
1943-12-06,0,0,0
1943-12-07,0,0,0
1943-12-08,0,0,0
1943-12-09,0,0,0
1943-12-10,0,0,0
1943-12-11,0,0,0
1943-12-12,0,0,0
1943-12-13,0,0,0
1943-12-14,0,0,0
1943-12-15,0,0,0
1943-12-16,0,0,0
1943-12-17,0,0,0
1943-12-18,0,0,0
1943-12-19,0,0,0
1943-12-20,0,0,0
1943-12-21,0,0,0
1943-12-22,0,0,0
1943-12-23,0,0,0
1943-12-24,0,0,0
1943-12-25,0,0,0
1943-12-26,0,0,0
1943-12-27,0,0,0
1943-12-28,0,0,0
1943-12-29,0,0,0
1943-12-30,0,0,0
1943-12-31,0,0,0
1944-01-01,0,0,0
1944-01-02,0,0,0
1944-01-03,0,0,0
1944-01-04,0,0,0
1944-01-05,0,0,0
1944-01-06,0,0,0
1944-01-07,0,0,0
1944-01-08,0,0,0
1944-01-09,0,0,0
1944-01-10,0,0,0
1944-01-11,0,0,0
1944-01-12,0,0,0
1944-01-13,0,0,0
1944-01-14,0,0,0
1944-01-15,0,0,0
1944-01-16,0,0,0
1944-01-17,0,0,0
1944-01-18,0,0,0
1944-01-19,0,0,0
1944-01-20,0,0,0
1944-01-21,0,0,0
1944-01-22,0,0,0
1944-01-23,0,0,0
1944-01-24,0,0,0
1944-01-25,0,0,0
1944-01-26,0,0,0
1944-01-27,0,0,0
1944-01-28,0,0,0
1944-01-29,0,0,0
1944-01-30,0,0,0
1944-01-31,0,0,0
1944-02-01,0,0,0
1944-02-02,0,0,0
1944-02-03,0,0,0
1944-02-04,0,0,0
1944-02-05,0,0,0
1944-02-06,0,0,0
1944-02-07,0,0,0
1944-02-08,0,0,0
1944-02-09,0,0,0
1944-02-10,0,0,0
1944-02-11,0,0,0
1944-02-12,0,0,0
1944-02-13,0,0,0
1944-02-14,0,0,0
1944-02-15,0,0,0
1944-02-16,0,0,0
1944-02-17,0,0,0
1944-02-18,0,0,0
1944-02-19,0,0,0
1944-02-20,0,0,0
1944-02-21,0,0,0
1944-02-22,0,0,0
1944-02-23,0,0,0
1944-02-24,0,0,0
1944-02-25,0,0,0
1944-02-26,0,0,0
1944-02-27,0,0,0
1944-02-28,0,0,0
1944-02-29,0,0,0
1944-03-01,0,0,0
1944-03-02,0,0,0
1944-03-03,0,0,0
1944-03-04,0,0,0
1944-03-05,0,0,0
1944-03-06,0,0,0
1944-03-07,0,0,0
1944-03-08,0,0,0
1944-03-09,0,0,0
1944-03-10,0,0,0
1944-03-11,0,0,0
1944-03-12,0,0,0
1944-03-13,0,0,0
1944-03-14,0,0,0
1944-03-15,0,0,0
1944-03-16,0,0,0
1944-03-17,0,0,0
1944-03-18,0,0,0
1944-03-19,0,0,0
1944-03-20,0,0,0
1944-03-21,0,0,0
1944-03-22,0,0,0
1944-03-23,0,0,0
1944-03-24,0,0,0
1944-03-25,0,0,0
1944-03-26,0,0,0
1944-03-27,0,0,0
1944-03-28,0,0,0
1944-03-29,0,0,0
1944-03-30,0,0,0
1944-03-31,0,0,0
1944-04-01,0,0,0
1944-04-02,0,0,0
1944-04-03,0,0,0
1944-04-04,0,0,0
1944-04-05,0,0,0
1944-04-06,0,0,0
1944-04-07,0,0,0
1944-04-08,0,0,0
1944-04-09,0,0,0
1944-04-10,0,0,0
1944-04-11,0,0,0
1944-04-12,0,0,0
1944-04-13,0,0,0
1944-04-14,0,0,0
1944-04-15,0,0,0
1944-04-16,0,0,0
1944-04-17,0,0,0
1944-04-18,0,0,0
1944-04-19,0,0,0
1944-04-20,0,0,0
1944-04-21,0,0,0
1944-04-22,0,0,0
1944-04-23,0,0,0
1944-04-24,0,0,0
1944-04-25,0,0,0
1944-04-26,0,0,0
1944-04-27,0,0,0
1944-04-28,0,0,0
1944-04-29,0,0,0
1944-04-30,0,0,0
1944-05-01,0,0,0
1944-05-02,0,0,0
1944-05-03,0,0,0
1944-05-04,0,0,0
1944-05-05,0,0,0
1944-05-06,0,0,0
1944-05-07,0,0,0
1944-05-08,0,0,0
1944-05-09,0,0,0
1944-05-10,0,0,0
1944-05-11,0,0,0
1944-05-12,0,0,0
1944-05-13,0,0,0
1944-05-14,0,0,0
1944-05-15,0,0,0
1944-05-16,0,0,0
1944-05-17,0,0,0
1944-05-18,0,0,0
1944-05-19,0,0,0
1944-05-20,0,0,0
1944-05-21,0,0,0
1944-05-22,0,0,0
1944-05-23,0,0,0
1944-05-24,0,0,0
1944-05-25,0,0,0
1944-05-26,0,0,0
1944-05-27,0,0,0
1944-05-28,0,0,0
1944-05-29,0,0,0
1944-05-30,0,0,0
1944-05-31,0,0,0
1944-06-01,-11.43,-11.43,-11.43
1944-06-02,0,0,0
1944-06-03,0,0,0
1944-06-04,0,0,0
1944-06-05,0,0,0
1944-06-06,0,0,0
1944-06-07,0,0,0
1944-06-08,0,0,0
1944-06-09,0,0,0
1944-06-10,0,0,0
1944-06-11,0,0,0
1944-06-12,0,0,0
1944-06-13,0,0,0
1944-06-14,0,0,0
1944-06-15,-11.43,-11.43,-11.43
1944-06-16,0,0,0
1944-06-17,0,0,0
1944-06-18,0,0,0
1944-06-19,0,0,0
1944-06-20,0,0,0
1944-06-21,0,0,0
1944-06-22,0,0,0
1944-06-23,0,0,0
1944-06-24,0,0,0
1944-06-25,0,0,0
1944-06-26,0,0,0
1944-06-27,0,0,0
1944-06-28,0,0,0
1944-06-29,0,0,0
1944-06-30,-11.43,-11.43,-11.43
1944-07-01,0,0,0
1944-07-02,0,0,0
1944-07-03,0,0,0
1944-07-04,0,0,0
1944-07-05,0,0,0
1944-07-06,0,0,0
1944-07-07,0,0,0
1944-07-08,0,0,0
1944-07-09,0,0,0
1944-07-10,0,0,0
1944-07-11,0,0,0
1944-07-12,0,0,0
1944-07-13,0,0,0
1944-07-14,0,0,0
1944-07-15,0,0,0
1944-07-16,0,0,0
1944-07-17,0,0,0
1944-07-18,0,0,0
1944-07-19,0,0,0
1944-07-20,0,0,0
1944-07-21,0,0,0
1944-07-22,0,0,0
1944-07-23,0,0,0
1944-07-24,0,0,0
1944-07-25,0,0,0
1944-07-26,0,0,0
1944-07-27,0,0,0
1944-07-28,0,0,0
1944-07-29,0,0,0
1944-07-30,0,0,0
1944-07-31,0,0,0
1944-08-01,0,0,0
1944-08-02,0,0,0
1944-08-03,0,0,0
1944-08-04,0,0,0
1944-08-05,0,0,0
1944-08-06,0,0,0
1944-08-07,0,0,0
1944-08-08,0,0,0
1944-08-09,0,0,0
1944-08-10,0,0,0
1944-08-11,0,0,0
1944-08-12,0,0,0
1944-08-13,0,0,0
1944-08-14,0,0,0
1944-08-15,0,0,0
1944-08-16,0,0,0
1944-08-17,0,0,0
1944-08-18,0,0,0
1944-08-19,0,0,0
1944-08-20,0,0,0
1944-08-21,0,0,0
1944-08-22,0,0,0
1944-08-23,0,0,0
1944-08-24,0,0,0
1944-08-25,0,0,0
1944-08-26,0,0,0
1944-08-27,0,0,0
1944-08-28,0,0,0
1944-08-29,0,0,0
1944-08-30,0,0,0
1944-08-31,0,0,0
1944-09-01,0,0,0
1944-09-02,0,0,0
1944-09-03,0,0,0
1944-09-04,0,0,0
1944-09-05,0,0,0
1944-09-06,0,0,0
1944-09-07,0,0,0
1944-09-08,0,0,0
1944-09-09,0,0,0
1944-09-10,0,0,0
1944-09-11,0,0,0
1944-09-12,0,0,0
1944-09-13,0,0,0
1944-09-14,0,0,0
1944-09-15,34.29,34.29,34.29
1944-09-16,0,0,0
1944-09-17,0,0,0
1944-09-18,0,0,0
1944-09-19,0,0,0
1944-09-20,0,0,0
1944-09-21,0,0,0
1944-09-22,0,0,0
1944-09-23,0,0,0
1944-09-24,0,0,0
1944-09-25,0,0,0
1944-09-26,0,0,0
1944-09-27,0,0,0
1944-09-28,0,0,0
1944-09-29,0,0,0
1944-09-30,0,0,0
1944-10-01,0,0,0
1944-10-02,0,0,0
1944-10-03,0,0,0
1944-10-04,0,0,0
1944-10-05,0,0,0
1944-10-06,0,0,0
1944-10-07,0,0,0
1944-10-08,0,0,0
1944-10-09,0,0,0
1944-10-10,0,0,0
1944-10-11,0,0,0
1944-10-12,0,0,0
1944-10-13,0,0,0
1944-10-14,0,0,0
1944-10-15,0,0,0
1944-10-16,0,0,0
1944-10-17,0,0,0
1944-10-18,0,0,0
1944-10-19,0,0,0
1944-10-20,0,0,0
1944-10-21,0,0,0
1944-10-22,0,0,0
1944-10-23,0,0,0
1944-10-24,0,0,0
1944-10-25,0,0,0
1944-10-26,0,0,0
1944-10-27,0,0,0
1944-10-28,0,0,0
1944-10-29,0,0,0
1944-10-30,0,0,0
1944-10-31,0,0,0
1944-11-01,0,0,0
1944-11-02,0,0,0
1944-11-03,0,0,0
1944-11-04,0,0,0
1944-11-05,0,0,0
1944-11-06,0,0,0
1944-11-07,0,0,0
1944-11-08,0,0,0
1944-11-09,0,0,0
1944-11-10,0,0,0
1944-11-11,0,0,0
1944-11-12,0,0,0
1944-11-13,0,0,0
1944-11-14,0,0,0
1944-11-15,0,0,0
1944-11-16,0,0,0
1944-11-17,0,0,0
1944-11-18,0,0,0
1944-11-19,0,0,0
1944-11-20,0,0,0
1944-11-21,0,0,0
1944-11-22,0,0,0
1944-11-23,0,0,0
1944-11-24,0,0,0
1944-11-25,0,0,0
1944-11-26,0,0,0
1944-11-27,0,0,0
1944-11-28,0,0,0
1944-11-29,0,0,0
1944-11-30,0,0,0
1944-12-01,0,0,0
1944-12-02,0,0,0
1944-12-03,0,0,0
1944-12-04,0,0,0
1944-12-05,0,0,0
1944-12-06,0,0,0
1944-12-07,0,0,0
1944-12-08,0,0,0
1944-12-09,0,0,0
1944-12-10,0,0,0
1944-12-11,0,0,0
1944-12-12,0,0,0
1944-12-13,0,0,0
1944-12-14,0,0,0
1944-12-15,0,0,0
1944-12-16,0,0,0
1944-12-17,0,0,0
1944-12-18,0,0,0
1944-12-19,0,0,0
1944-12-20,0,0,0
1944-12-21,0,0,0
1944-12-22,0,0,0
1944-12-23,0,0,0
1944-12-24,0,0,0
1944-12-25,0,0,0
1944-12-26,0,0,0
1944-12-27,0,0,0
1944-12-28,0,0,0
1944-12-29,0,0,0
1944-12-30,0,0,0
1944-12-31,0,0,0
1945-01-01,0,0,0
1945-01-02,0,0,0
1945-01-03,0,0,0
1945-01-04,0,0,0
1945-01-05,0,0,0
1945-01-06,0,0,0
1945-01-07,0,0,0
1945-01-08,0,0,0
1945-01-09,0,0,0
1945-01-10,0,0,0
1945-01-11,0,0,0
1945-01-12,0,0,0
1945-01-13,0,0,0
1945-01-14,0,0,0
1945-01-15,0,0,0
1945-01-16,0,0,0
1945-01-17,0,0,0
1945-01-18,0,0,0
1945-01-19,0,0,0
1945-01-20,0,0,0
1945-01-21,0,0,0
1945-01-22,0,0,0
1945-01-23,0,0,0
1945-01-24,0,0,0
1945-01-25,0,0,0
1945-01-26,0,0,0
1945-01-27,0,0,0
1945-01-28,0,0,0
1945-01-29,0,0,0
1945-01-30,0,0,0
1945-01-31,0,0,0
1945-02-01,0,0,0
1945-02-02,0,0,0
1945-02-03,0,0,0
1945-02-04,0,0,0
1945-02-05,0,0,0
1945-02-06,0,0,0
1945-02-07,0,0,0
1945-02-08,0,0,0
1945-02-09,0,0,0
1945-02-10,0,0,0
1945-02-11,0,0,0
1945-02-12,0,0,0
1945-02-13,0,0,0
1945-02-14,0,0,0
1945-02-15,0,0,0
1945-02-16,0,0,0
1945-02-17,0,0,0
1945-02-18,0,0,0
1945-02-19,0,0,0
1945-02-20,0,0,0
1945-02-21,0,0,0
1945-02-22,0,0,0
1945-02-23,0,0,0
1945-02-24,0,0,0
1945-02-25,0,0,0
1945-02-26,0,0,0
1945-02-27,0,0,0
1945-02-28,0,0,0
1945-03-01,0,0,0
1945-03-02,0,0,0
1945-03-03,0,0,0
1945-03-04,0,0,0
1945-03-05,0,0,0
1945-03-06,0,0,0
1945-03-07,0,0,0
1945-03-08,0,0,0
1945-03-09,0,0,0
1945-03-10,0,0,0
1945-03-11,0,0,0
1945-03-12,0,0,0
1945-03-13,0,0,0
1945-03-14,0,0,0
1945-03-15,0,0,0
1945-03-16,0,0,0
1945-03-17,0,0,0
1945-03-18,0,0,0
1945-03-19,0,0,0
1945-03-20,0,0,0
1945-03-21,0,0,0
1945-03-22,0,0,0
1945-03-23,0,0,0
1945-03-24,0,0,0
1945-03-25,0,0,0
1945-03-26,0,0,0
1945-03-27,0,0,0
1945-03-28,0,0,0
1945-03-29,0,0,0
1945-03-30,0,0,0
1945-03-31,0,0,0
1945-04-01,0,0,0
1945-04-02,0,0,0
1945-04-03,0,0,0
1945-04-04,0,0,0
1945-04-05,0,0,0
1945-04-06,0,0,0
1945-04-07,0,0,0
1945-04-08,0,0,0
1945-04-09,0,0,0
1945-04-10,0,0,0
1945-04-11,0,0,0
1945-04-12,0,0,0
1945-04-13,0,0,0
1945-04-14,0,0,0
1945-04-15,0,0,0
1945-04-16,0,0,0
1945-04-17,0,0,0
1945-04-18,0,0,0
1945-04-19,0,0,0
1945-04-20,0,0,0
1945-04-21,0,0,0
1945-04-22,0,0,0
1945-04-23,0,0,0
1945-04-24,0,0,0
1945-04-25,0,0,0
1945-04-26,0,0,0
1945-04-27,0,0,0
1945-04-28,0,0,0
1945-04-29,0,0,0
1945-04-30,0,0,0
1945-05-01,0,0,0
1945-05-02,0,0,0
1945-05-03,0,0,0
1945-05-04,0,0,0
1945-05-05,0,0,0
1945-05-06,0,0,0
1945-05-07,0,0,0
1945-05-08,0,0,0
1945-05-09,0,0,0
1945-05-10,0,0,0
1945-05-11,0,0,0
1945-05-12,0,0,0
1945-05-13,0,0,0
1945-05-14,0,0,0
1945-05-15,0,0,0
1945-05-16,0,0,0
1945-05-17,0,0,0
1945-05-18,0,0,0
1945-05-19,0,0,0
1945-05-20,0,0,0
1945-05-21,0,0,0
1945-05-22,0,0,0
1945-05-23,0,0,0
1945-05-24,0,0,0
1945-05-25,0,0,0
1945-05-26,0,0,0
1945-05-27,0,0,0
1945-05-28,0,0,0
1945-05-29,0,0,0
1945-05-30,0,0,0
1945-05-31,0,0,0
1945-06-01,-11.43,-11.43,-11.43
1945-06-02,0,0,0
1945-06-03,0,0,0
1945-06-04,0,0,0
1945-06-05,0,0,0
1945-06-06,0,0,0
1945-06-07,0,0,0
1945-06-08,0,0,0
1945-06-09,0,0,0
1945-06-10,0,0,0
1945-06-11,0,0,0
1945-06-12,0,0,0
1945-06-13,0,0,0
1945-06-14,0,0,0
1945-06-15,-11.43,-11.43,-11.43
1945-06-16,0,0,0
1945-06-17,0,0,0
1945-06-18,0,0,0
1945-06-19,0,0,0
1945-06-20,0,0,0
1945-06-21,0,0,0
1945-06-22,0,0,0
1945-06-23,0,0,0
1945-06-24,0,0,0
1945-06-25,0,0,0
1945-06-26,0,0,0
1945-06-27,0,0,0
1945-06-28,0,0,0
1945-06-29,0,0,0
1945-06-30,-11.43,-11.43,-11.43
1945-07-01,0,0,0
1945-07-02,0,0,0
1945-07-03,0,0,0
1945-07-04,0,0,0
1945-07-05,0,0,0
1945-07-06,0,0,0
1945-07-07,0,0,0
1945-07-08,0,0,0
1945-07-09,0,0,0
1945-07-10,0,0,0
1945-07-11,0,0,0
1945-07-12,0,0,0
1945-07-13,0,0,0
1945-07-14,0,0,0
1945-07-15,0,0,0
1945-07-16,0,0,0
1945-07-17,0,0,0
1945-07-18,0,0,0
1945-07-19,0,0,0
1945-07-20,0,0,0
1945-07-21,0,0,0
1945-07-22,0,0,0
1945-07-23,0,0,0
1945-07-24,0,0,0
1945-07-25,0,0,0
1945-07-26,0,0,0
1945-07-27,0,0,0
1945-07-28,0,0,0
1945-07-29,0,0,0
1945-07-30,0,0,0
1945-07-31,0,0,0
1945-08-01,0,0,0
1945-08-02,0,0,0
1945-08-03,0,0,0
1945-08-04,0,0,0
1945-08-05,0,0,0
1945-08-06,0,0,0
1945-08-07,0,0,0
1945-08-08,0,0,0
1945-08-09,0,0,0
1945-08-10,0,0,0
1945-08-11,0,0,0
1945-08-12,0,0,0
1945-08-13,0,0,0
1945-08-14,0,0,0
1945-08-15,0,0,0
1945-08-16,0,0,0
1945-08-17,0,0,0
1945-08-18,0,0,0
1945-08-19,0,0,0
1945-08-20,0,0,0
1945-08-21,0,0,0
1945-08-22,0,0,0
1945-08-23,0,0,0
1945-08-24,0,0,0
1945-08-25,0,0,0
1945-08-26,0,0,0
1945-08-27,0,0,0
1945-08-28,0,0,0
1945-08-29,0,0,0
1945-08-30,0,0,0
1945-08-31,0,0,0
1945-09-01,0,0,0
1945-09-02,0,0,0
1945-09-03,0,0,0
1945-09-04,0,0,0
1945-09-05,0,0,0
1945-09-06,0,0,0
1945-09-07,0,0,0
1945-09-08,0,0,0
1945-09-09,0,0,0
1945-09-10,0,0,0
1945-09-11,0,0,0
1945-09-12,0,0,0
1945-09-13,0,0,0
1945-09-14,0,0,0
1945-09-15,34.29,34.29,34.29
1945-09-16,0,0,0
1945-09-17,0,0,0
1945-09-18,0,0,0
1945-09-19,0,0,0
1945-09-20,0,0,0
1945-09-21,0,0,0
1945-09-22,0,0,0
1945-09-23,0,0,0
1945-09-24,0,0,0
1945-09-25,0,0,0
1945-09-26,0,0,0
1945-09-27,0,0,0
1945-09-28,0,0,0
1945-09-29,0,0,0
1945-09-30,0,0,0
1945-10-01,0,0,0
1945-10-02,0,0,0
1945-10-03,0,0,0
1945-10-04,0,0,0
1945-10-05,0,0,0
1945-10-06,0,0,0
1945-10-07,0,0,0
1945-10-08,0,0,0
1945-10-09,0,0,0
1945-10-10,0,0,0
1945-10-11,0,0,0
1945-10-12,0,0,0
1945-10-13,0,0,0
1945-10-14,0,0,0
1945-10-15,0,0,0
1945-10-16,0,0,0
1945-10-17,0,0,0
1945-10-18,0,0,0
1945-10-19,0,0,0
1945-10-20,0,0,0
1945-10-21,0,0,0
1945-10-22,0,0,0
1945-10-23,0,0,0
1945-10-24,0,0,0
1945-10-25,0,0,0
1945-10-26,0,0,0
1945-10-27,0,0,0
1945-10-28,0,0,0
1945-10-29,0,0,0
1945-10-30,0,0,0
1945-10-31,0,0,0
1945-11-01,0,0,0
1945-11-02,0,0,0
1945-11-03,0,0,0
1945-11-04,0,0,0
1945-11-05,0,0,0
1945-11-06,0,0,0
1945-11-07,0,0,0
1945-11-08,0,0,0
1945-11-09,0,0,0
1945-11-10,0,0,0
1945-11-11,0,0,0
1945-11-12,0,0,0
1945-11-13,0,0,0
1945-11-14,0,0,0
1945-11-15,0,0,0
1945-11-16,0,0,0
1945-11-17,0,0,0
1945-11-18,0,0,0
1945-11-19,0,0,0
1945-11-20,0,0,0
1945-11-21,0,0,0
1945-11-22,0,0,0
1945-11-23,0,0,0
1945-11-24,0,0,0
1945-11-25,0,0,0
1945-11-26,0,0,0
1945-11-27,0,0,0
1945-11-28,0,0,0
1945-11-29,0,0,0
1945-11-30,0,0,0
1945-12-01,0,0,0
