Date,Hour,Site,WL,AWL
4/19/2013,6:00,DB,74.539,74.68759513
4/19/2013,7:00,DB,74.539,74.68759513
4/19/2013,8:00,DB,74.549,74.69710807
4/19/2013,9:00,DB,74.529,74.67808219
4/19/2013,10:00,DB,74.529,74.67808219
4/19/2013,11:00,DB,74.519,74.66856925
4/19/2013,12:00,DB,74.529,74.67808219
4/19/2013,13:00,DB,74.549,74.69710807
4/19/2013,14:00,DB,74.549,74.69710807
4/19/2013,15:00,DB,74.549,74.69710807
4/19/2013,16:00,DB,74.539,74.68759513
4/19/2013,17:00,DB,74.549,74.69710807
4/19/2013,18:00,DB,74.609,74.75418569
4/19/2013,19:00,DB,74.679,74.82077626
4/19/2013,20:00,DB,74.699,74.83980213
4/19/2013,21:00,DB,74.689,74.83028919
4/19/2013,22:00,DB,74.669,74.81126332
4/19/2013,23:00,DB,74.649,74.79223744
4/20/2013,0:00,DB,74.649,74.79223744
4/20/2013,1:00,DB,74.639,74.78272451
4/20/2013,2:00,DB,74.629,74.77321157
4/20/2013,3:00,DB,74.649,74.79223744
4/20/2013,4:00,DB,74.669,74.81126332
4/20/2013,5:00,DB,74.649,74.79223744
4/20/2013,6:00,DB,74.629,74.77321157
4/20/2013,7:00,DB,74.659,74.80175038
4/20/2013,8:00,DB,74.659,74.80175038
4/20/2013,9:00,DB,74.679,74.82077626
4/20/2013,10:00,DB,74.679,74.82077626
4/20/2013,11:00,DB,74.649,74.79223744
4/20/2013,12:00,DB,74.649,74.79223744
4/20/2013,13:00,DB,74.679,74.82077626
4/20/2013,14:00,DB,74.709,74.84931507
4/20/2013,15:00,DB,74.709,74.84931507
4/20/2013,16:00,DB,74.679,74.82077626
4/20/2013,17:00,DB,74.709,74.84931507
4/20/2013,18:00,DB,74.729,74.86834094
4/20/2013,19:00,DB,74.739,74.87785388
4/20/2013,20:00,DB,74.729,74.86834094
4/20/2013,21:00,DB,74.699,74.83980213
4/20/2013,22:00,DB,74.669,74.81126332
4/20/2013,23:00,DB,74.649,74.79223744
4/21/2013,0:00,DB,74.629,74.77321157
4/21/2013,1:00,DB,74.609,74.75418569
4/21/2013,2:00,DB,74.599,74.74467275
4/21/2013,3:00,DB,74.609,74.75418569
4/21/2013,4:00,DB,74.629,74.77321157
4/21/2013,5:00,DB,74.619,74.76369863
4/21/2013,6:00,DB,74.609,74.75418569
4/21/2013,7:00,DB,74.599,74.74467275
4/21/2013,8:00,DB,74.609,74.75418569
4/21/2013,9:00,DB,74.629,74.77321157
4/21/2013,10:00,DB,74.619,74.76369863
4/21/2013,11:00,DB,74.599,74.74467275
4/21/2013,12:00,DB,74.599,74.74467275
4/21/2013,13:00,DB,74.599,74.74467275
4/21/2013,14:00,DB,74.619,74.76369863
4/21/2013,15:00,DB,74.629,74.77321157
4/21/2013,16:00,DB,74.609,74.75418569
4/21/2013,17:00,DB,74.609,74.75418569
4/21/2013,18:00,DB,74.629,74.77321157
4/21/2013,19:00,DB,74.639,74.78272451
4/21/2013,20:00,DB,74.629,74.77321157
4/21/2013,21:00,DB,74.619,74.76369863
4/21/2013,22:00,DB,74.619,74.76369863
4/21/2013,23:00,DB,74.599,74.74467275
4/22/2013,0:00,DB,74.589,74.73515982
4/22/2013,1:00,DB,74.599,74.74467275
4/22/2013,2:00,DB,74.589,74.73515982
4/22/2013,3:00,DB,74.579,74.72564688
4/22/2013,4:00,DB,74.579,74.72564688
4/22/2013,5:00,DB,74.599,74.74467275
4/22/2013,6:00,DB,74.599,74.74467275
4/22/2013,7:00,DB,74.609,74.75418569
4/22/2013,8:00,DB,74.599,74.74467275
4/22/2013,9:00,DB,74.599,74.74467275
4/22/2013,10:00,DB,74.599,74.74467275
4/22/2013,11:00,DB,74.589,74.73515982
4/22/2013,12:00,DB,74.579,74.72564688
4/22/2013,13:00,DB,74.589,74.73515982
4/22/2013,14:00,DB,74.589,74.73515982
4/22/2013,15:00,DB,74.579,74.72564688
4/22/2013,16:00,DB,74.579,74.72564688
4/22/2013,17:00,DB,74.589,74.73515982
4/22/2013,18:00,DB,74.589,74.73515982
4/22/2013,19:00,DB,74.589,74.73515982
4/22/2013,20:00,DB,74.599,74.74467275
4/22/2013,21:00,DB,74.599,74.74467275
4/22/2013,22:00,DB,74.599,74.74467275
4/22/2013,23:00,DB,74.609,74.75418569
4/23/2013,0:00,DB,74.589,74.73515982
4/23/2013,1:00,DB,74.579,74.72564688
4/23/2013,2:00,DB,74.579,74.72564688
4/23/2013,3:00,DB,74.589,74.73515982
4/23/2013,4:00,DB,74.589,74.73515982
4/23/2013,5:00,DB,74.589,74.73515982
4/23/2013,6:00,DB,74.589,74.73515982
4/23/2013,7:00,DB,74.589,74.73515982
4/23/2013,8:00,DB,74.609,74.75418569
4/23/2013,9:00,DB,74.619,74.76369863
4/23/2013,10:00,DB,74.609,74.75418569
4/23/2013,11:00,DB,74.589,74.73515982
4/23/2013,12:00,DB,74.599,74.74467275
4/23/2013,13:00,DB,74.599,74.74467275
4/23/2013,14:00,DB,74.599,74.74467275
4/23/2013,15:00,DB,74.589,74.73515982
4/23/2013,16:00,DB,74.589,74.73515982
4/23/2013,17:00,DB,74.609,74.75418569
4/23/2013,18:00,DB,74.589,74.73515982
4/23/2013,19:00,DB,74.579,74.72564688
4/23/2013,20:00,DB,74.609,74.75418569
4/23/2013,21:00,DB,74.609,74.75418569
4/23/2013,22:00,DB,74.609,74.75418569
4/23/2013,23:00,DB,74.599,74.74467275
4/24/2013,0:00,DB,74.589,74.73515982
4/24/2013,1:00,DB,74.609,74.75418569
4/24/2013,2:00,DB,74.609,74.75418569
4/24/2013,3:00,DB,74.599,74.74467275
4/24/2013,4:00,DB,74.589,74.73515982
4/24/2013,5:00,DB,74.569,74.71613394
3/29/2012,18:00,DB,74.48638465,74.92061865
3/29/2012,20:00,DB,74.6727622,75.1069962
3/29/2012,22:00,DB,74.64419144,75.07842544
3/30/2012,0:00,DB,74.64487082,75.07910482
3/30/2012,2:00,DB,74.62922501,75.06345901
3/30/2012,4:00,DB,74.60813747,75.04237147
3/30/2012,6:00,DB,74.60541492,75.03964892
3/30/2012,8:00,DB,74.59180892,75.02604292
3/30/2012,10:00,DB,74.55507557,74.98930957
3/30/2012,12:00,DB,74.55099427,74.98522827
3/30/2012,14:00,DB,74.53942976,74.97366376
3/30/2012,16:00,DB,74.50201703,74.93625103
3/30/2012,18:00,DB,74.49181295,74.92604695
3/30/2012,20:00,DB,74.47548776,74.90972176
3/30/2012,22:00,DB,74.42651052,74.86074452
3/31/2012,0:00,DB,74.44555657,74.87979057
3/31/2012,2:00,DB,74.41562706,74.84986106
3/31/2012,4:00,DB,74.4129062,74.8471402
3/31/2012,6:00,DB,74.41426495,74.84849895
3/31/2012,8:00,DB,74.36868963,74.80292363
3/31/2012,10:00,DB,74.38501482,74.81924882
3/31/2012,12:00,DB,74.42582946,74.86006346
3/31/2012,14:00,DB,74.45576065,74.88999465
3/31/2012,16:00,DB,74.45644171,74.89067571
3/31/2012,18:00,DB,74.47888968,74.91312368
3/31/2012,20:00,DB,74.47480839,74.90904239
3/31/2012,22:00,DB,74.47072709,74.90496109
4/1/2012,0:00,DB,74.48093117,74.91516517
4/1/2012,2:00,DB,74.46460598,74.89883998
4/1/2012,4:00,DB,74.44964123,74.88387523
4/1/2012,6:00,DB,74.44283906,74.87707306
4/1/2012,8:00,DB,74.45780382,74.89203782
4/1/2012,10:00,DB,74.43739734,74.87163134
4/1/2012,12:00,DB,74.42719493,74.86142893
4/1/2012,14:00,DB,74.43331772,74.86755172
4/1/2012,16:00,DB,74.40882994,74.84306394
4/1/2012,18:00,DB,74.42651556,74.86074956
4/1/2012,20:00,DB,74.42379469,74.85802869
4/1/2012,22:00,DB,74.45100334,74.88523734
4/2/2012,0:00,DB,74.4476031,74.8818371
4/2/2012,2:00,DB,74.44624266,74.88047666
4/2/2012,4:00,DB,74.4754928,74.9097268
4/2/2012,6:00,DB,74.47821366,74.91244766
4/2/2012,8:00,DB,74.52106812,74.95530212
4/2/2012,10:00,DB,74.55439955,74.98863355
4/2/2012,12:00,DB,74.54691801,74.98115201
4/2/2012,14:00,DB,74.57140747,75.00564147
4/2/2012,16:00,DB,74.56596574,75.00019974
4/2/2012,18:00,DB,74.5850118,75.0192458
4/2/2012,20:00,DB,74.58160988,75.01584388
4/2/2012,22:00,DB,74.58160988,75.01584388
4/3/2012,0:00,DB,74.55372017,74.98795417
4/3/2012,2:00,DB,74.55031825,74.98455225
4/3/2012,4:00,DB,74.5414746,74.9757086
4/3/2012,6:00,DB,74.50882255,74.94305655
4/3/2012,8:00,DB,74.54759403,74.98182803
4/3/2012,10:00,DB,74.50337914,74.93761314
4/3/2012,12:00,DB,74.49385612,74.92809012
4/3/2012,14:00,DB,74.50133933,74.93557333
4/3/2012,16:00,DB,74.47481174,74.90904574
4/3/2012,18:00,DB,74.45916593,74.89339993
4/3/2012,20:00,DB,74.45440358,74.88863758
4/3/2012,22:00,DB,74.43807839,74.87231239
4/4/2012,0:00,DB,74.41426999,74.84850399
4/4/2012,2:00,DB,74.41018869,74.84442269
4/4/2012,4:00,DB,74.37549683,74.80973083
4/4/2012,6:00,DB,74.37889707,74.81313107
4/4/2012,8:00,DB,74.39930355,74.83353755
4/4/2012,10:00,DB,74.4040659,74.8382999
4/4/2012,12:00,DB,74.3700551,74.8042891
4/4/2012,14:00,DB,74.40542802,74.83966202
4/4/2012,16:00,DB,74.44148031,74.87571431
4/4/2012,18:00,DB,74.45508631,74.88932031
4/4/2012,20:00,DB,74.44896521,74.88319921
4/4/2012,22:00,DB,74.50678442,74.94101842
4/5/2012,0:00,DB,74.51970937,74.95394337
4/5/2012,2:00,DB,74.51766956,74.95190356
4/5/2012,4:00,DB,74.51086739,74.94510139
4/5/2012,6:00,DB,74.52107148,74.95530548
4/5/2012,8:00,DB,74.54623864,74.98047264
4/5/2012,10:00,DB,74.57140747,75.00564147
4/5/2012,12:00,DB,74.59249501,75.02672901
4/5/2012,14:00,DB,74.57753026,75.01176426
4/5/2012,16:00,DB,74.55100099,74.98523499
4/5/2012,18:00,DB,74.5530408,74.9872748
4/5/2012,20:00,DB,74.56052234,74.99475634
4/5/2012,22:00,DB,74.55984128,74.99407528
4/6/2012,0:00,DB,74.53739331,74.97162731
4/6/2012,2:00,DB,74.54487485,74.97910885
4/6/2012,4:00,DB,74.51970601,74.95394001
4/6/2012,6:00,DB,74.50542063,74.93965463
4/6/2012,8:00,DB,74.51766284,74.95189684
4/6/2012,10:00,DB,74.51154006,74.94577406
4/6/2012,12:00,DB,74.54079019,74.97502419
4/6/2012,14:00,DB,74.52718587,74.96141987
4/6/2012,16:00,DB,74.52378563,74.95801963
4/6/2012,18:00,DB,74.52174414,74.95597814
4/6/2012,20:00,DB,74.52038371,74.95461771
4/6/2012,22:00,DB,74.5047379,74.9389719
4/7/2012,0:00,DB,74.52650481,74.96073881
4/7/2012,2:00,DB,74.50813814,74.94237214
4/7/2012,4:00,DB,74.49181295,74.92604695
4/7/2012,6:00,DB,74.49113189,74.92536589
4/7/2012,8:00,DB,74.48160719,74.91584119
4/7/2012,10:00,DB,74.50473454,74.93896854
4/7/2012,12:00,DB,74.50065324,74.93488724
4/7/2012,14:00,DB,74.49861343,74.93284743
4/7/2012,16:00,DB,74.49113189,74.92536589
4/7/2012,18:00,DB,74.47480671,74.90904071
4/7/2012,20:00,DB,74.45644003,74.89067403
4/7/2012,22:00,DB,74.45780046,74.89203446
4/8/2012,0:00,DB,74.43943379,74.87366779
4/8/2012,2:00,DB,74.45031725,74.88455125
4/8/2012,4:00,DB,74.42855033,74.86278433
4/8/2012,6:00,DB,74.38433544,74.81856944
4/8/2012,8:00,DB,74.39861914,74.83285314
4/8/2012,10:00,DB,74.37277093,74.80700493
4/8/2012,12:00,DB,74.37753328,74.81176728
4/8/2012,14:00,DB,74.37073279,74.80496679
4/8/2012,16:00,DB,74.35508866,74.78932266
4/8/2012,18:00,DB,74.31699656,74.75123056
4/8/2012,20:00,DB,74.32651958,74.76075358
4/8/2012,22:00,DB,74.37481577,74.80904977
4/9/2012,0:00,DB,74.3761762,74.8104102
4/9/2012,2:00,DB,74.36869466,74.80292866
4/9/2012,4:00,DB,74.38229899,74.81653299
4/9/2012,6:00,DB,74.35236948,74.78660348
4/9/2012,8:00,DB,74.38706134,74.82129534
4/9/2012,10:00,DB,74.40202777,74.83626177
4/9/2012,12:00,DB,74.42311699,74.85735099
4/9/2012,14:00,DB,74.46529207,74.89952607
4/9/2012,16:00,DB,74.46801462,74.90224862
4/9/2012,18:00,DB,74.47345802,74.90769202
4/9/2012,20:00,DB,74.47549951,74.90973351
4/9/2012,22:00,DB,74.47822038,74.91245438
4/10/2012,0:00,DB,74.45917432,74.89340832
4/10/2012,2:00,DB,74.5054307,74.9396647
4/10/2012,4:00,DB,74.48910551,74.92333951
4/10/2012,6:00,DB,74.47618224,74.91041624
4/10/2012,8:00,DB,74.49454724,74.92878124
4/10/2012,10:00,DB,74.50270984,74.93694384
4/10/2012,12:00,DB,74.52107651,74.95531051
4/10/2012,14:00,DB,74.5333204,74.9675544
4/10/2012,16:00,DB,74.52039546,74.95462946
4/10/2012,18:00,DB,74.54488324,74.97911724
4/10/2012,20:00,DB,74.54692305,74.98115705
4/10/2012,22:00,DB,74.54012089,74.97435489
4/11/2012,0:00,DB,74.53603959,74.97027359
4/11/2012,2:00,DB,74.55100434,74.98523834
4/11/2012,4:00,DB,74.5557667,74.9900007
4/11/2012,6:00,DB,74.55032497,74.98455897
4/11/2012,8:00,DB,74.55780651,74.99204051
4/11/2012,10:00,DB,74.55304415,74.98727815
4/11/2012,12:00,DB,74.57209021,75.00632421
4/11/2012,14:00,DB,74.58297366,75.01720766
4/11/2012,16:00,DB,74.60269909,75.03693309
4/11/2012,18:00,DB,74.57957007,75.01380407
4/11/2012,20:00,DB,74.55440123,74.98863523
4/11/2012,22:00,DB,74.55644104,74.99067504
4/12/2012,0:00,DB,74.5591619,74.9933959
4/12/2012,2:00,DB,74.55644104,74.99067504
4/12/2012,4:00,DB,74.55984128,74.99407528
4/12/2012,6:00,DB,74.54419547,74.97842947
4/12/2012,8:00,DB,74.53739163,74.97162563
4/12/2012,10:00,DB,74.54079187,74.97502587
4/12/2012,12:00,DB,74.53807101,74.97230501
4/12/2012,14:00,DB,74.5462336,74.9804676
4/12/2012,16:00,DB,74.54147125,74.97570525
4/12/2012,18:00,DB,74.524465,74.958699
4/12/2012,20:00,DB,74.49929617,74.93353017
4/12/2012,22:00,DB,74.49181295,74.92604695
4/13/2012,0:00,DB,74.48637122,74.92060522
4/13/2012,2:00,DB,74.48569017,74.91992417
4/13/2012,4:00,DB,74.4870506,74.9212846
4/13/2012,6:00,DB,74.48636954,74.92060354
4/13/2012,8:00,DB,74.49657195,74.93080595
4/13/2012,10:00,DB,74.47548441,74.90971841
4/13/2012,12:00,DB,74.48296762,74.91720162
4/13/2012,14:00,DB,74.46664243,74.90087643
4/13/2012,16:00,DB,74.47276522,74.90699922
4/13/2012,18:00,DB,74.45439854,74.88863254
4/13/2012,20:00,DB,74.45439854,74.88863254
4/13/2012,22:00,DB,74.44011317,74.87434717
4/14/2012,0:00,DB,74.43059014,74.86482414
4/14/2012,2:00,DB,74.44827576,74.88250976
4/14/2012,4:00,DB,74.43059014,74.86482414
4/14/2012,6:00,DB,74.41698414,74.85121814
4/14/2012,8:00,DB,74.42718654,74.86142054
4/14/2012,10:00,DB,74.40065895,74.83489295
4/14/2012,12:00,DB,74.39181698,74.82605098
4/14/2012,14:00,DB,74.36596876,74.80020276
4/14/2012,16:00,DB,74.37209155,74.80632555
4/14/2012,18:00,DB,74.35644742,74.79068142
4/14/2012,20:00,DB,74.37005174,74.80428574
4/14/2012,22:00,DB,74.38229563,74.81652963
4/15/2012,0:00,DB,74.36324958,74.79748358
4/15/2012,2:00,DB,74.3727726,74.8070066
4/15/2012,4:00,DB,74.34828482,74.78251882
4/15/2012,6:00,DB,74.34624333,74.78047733
4/15/2012,8:00,DB,74.36392895,74.79816295
4/15/2012,10:00,DB,74.35508698,74.78932098
4/15/2012,12:00,DB,74.3666515,74.8008855
4/15/2012,14:00,DB,74.3761762,74.8104102
4/15/2012,16:00,DB,74.37345702,74.80769102
4/15/2012,18:00,DB,74.40406758,74.83830158
4/15/2012,20:00,DB,74.40474864,74.83898264
4/15/2012,22:00,DB,74.4258345,74.8600685
4/16/2012,0:00,DB,74.41359061,74.84782461
4/16/2012,2:00,DB,74.40066734,74.83490134
4/16/2012,4:00,DB,74.40338821,74.83762221
4/16/2012,6:00,DB,74.39794648,74.83218048
4/16/2012,8:00,DB,74.39046326,74.82469726
4/16/2012,10:00,DB,74.39522561,74.82945961
4/16/2012,12:00,DB,74.38502321,74.81925721
4/16/2012,14:00,DB,74.34965197,74.78388597
4/16/2012,16:00,DB,74.31428073,74.74851473
4/16/2012,18:00,DB,74.32788505,74.76211905
4/16/2012,20:00,DB,74.37822105,74.81245505
4/16/2012,22:00,DB,74.40951099,74.84374499
4/17/2012,0:00,DB,74.41903402,74.85326802
4/17/2012,2:00,DB,74.4714115,74.9056455
4/17/2012,4:00,DB,74.54283504,74.97706904
4/17/2012,6:00,DB,74.56324152,74.99747552
4/17/2012,8:00,DB,74.57956671,75.01380071
4/17/2012,10:00,DB,74.57548541,75.00971941
4/17/2012,12:00,DB,74.58024776,75.01448176
4/17/2012,14:00,DB,74.60337679,75.03761079
4/17/2012,16:00,DB,74.61562236,75.04985636
4/17/2012,18:00,DB,74.60065593,75.03488993
4/17/2012,20:00,DB,74.62310222,75.05733622
4/17/2012,22:00,DB,74.61085665,75.04509065
4/18/2012,0:00,DB,74.58364633,75.01788033
4/18/2012,2:00,DB,74.56323816,74.99747216
4/18/2012,4:00,DB,74.52174246,74.95597646
4/18/2012,6:00,DB,74.49521151,74.92944551
4/18/2012,8:00,DB,74.4979307,74.9321647
4/18/2012,10:00,DB,74.47684316,74.91107716
4/18/2012,12:00,DB,74.44351173,74.87774573
4/18/2012,14:00,DB,74.4339887,74.8682227
4/18/2012,16:00,DB,74.40814049,74.84237449
4/18/2012,18:00,DB,74.38569252,74.81992652
4/18/2012,20:00,DB,74.34895916,74.78319316
4/18/2012,22:00,DB,74.34759873,74.78183273
4/19/2012,0:00,DB,74.32379033,74.75802433
4/19/2012,2:00,DB,74.31494836,74.74918236
4/19/2012,4:00,DB,74.29113995,74.72537395
4/19/2012,6:00,DB,74.28161692,74.71585092
4/19/2012,8:00,DB,74.2822963,74.7165303
4/19/2012,10:00,DB,74.28705865,74.72129265
4/19/2012,12:00,DB,74.2856999,74.7199339
4/19/2012,14:00,DB,74.29658504,74.73081904
4/19/2012,16:00,DB,74.29250542,74.72673942
4/19/2012,18:00,DB,74.30066969,74.73490369
4/19/2012,20:00,DB,74.32107618,74.75531018
4/19/2012,22:00,DB,74.3584889,74.7927229
4/20/2012,0:00,DB,74.37141385,74.80564785
4/20/2012,2:00,DB,74.37209491,74.80632891
4/20/2012,4:00,DB,74.37549683,74.80973083
4/20/2012,6:00,DB,74.36325293,74.79748693
4/20/2012,8:00,DB,74.3700551,74.8042891
4/20/2012,10:00,DB,74.37889875,74.81313275
4/20/2012,12:00,DB,74.36257356,74.79680756
4/20/2012,14:00,DB,74.36189418,74.79612818
4/20/2012,16:00,DB,74.33264572,74.76687972
4/20/2012,18:00,DB,74.32176227,74.75599627
4/20/2012,20:00,DB,74.31768097,74.75191497
4/20/2012,22:00,DB,74.32856443,74.76279843
4/21/2012,0:00,DB,74.31019775,74.74443175
4/21/2012,2:00,DB,74.3414877,74.7757217
4/21/2012,4:00,DB,74.35033134,74.78456534
4/21/2012,6:00,DB,74.35033134,74.78456534
4/21/2012,8:00,DB,74.38434215,74.81857615
4/21/2012,10:00,DB,74.40815056,74.84238456
4/21/2012,12:00,DB,74.41563378,74.84986778
4/21/2012,14:00,DB,74.4748151,74.9090491
4/21/2012,16:00,DB,74.4925024,74.9267364
4/21/2012,18:00,DB,74.50542734,74.93966134
4/21/2012,20:00,DB,74.5163108,74.9505448
4/21/2012,22:00,DB,74.5163108,74.9505448
4/22/2012,0:00,DB,74.51835061,74.95258461
4/22/2012,2:00,DB,74.52651321,74.96074721
4/22/2012,4:00,DB,74.5027048,74.9369388
4/22/2012,6:00,DB,74.48841942,74.92265342
4/22/2012,8:00,DB,74.4850175,74.9192515
4/22/2012,10:00,DB,74.47753429,74.91176829
4/22/2012,12:00,DB,74.46596977,74.90020377
4/22/2012,14:00,DB,74.45848655,74.89272055
4/22/2012,16:00,DB,74.44624266,74.88047666
4/22/2012,18:00,DB,74.40542802,74.83966202
4/22/2012,20:00,DB,74.39862585,74.83285985
4/22/2012,22:00,DB,74.38638196,74.82061596
4/23/2012,0:00,DB,74.36597548,74.80020948
4/23/2012,2:00,DB,74.32788337,74.76211737
4/23/2012,4:00,DB,74.29795386,74.73218786
4/23/2012,6:00,DB,74.26598286,74.70021686
4/23/2012,8:00,DB,74.24149508,74.67572908
4/23/2012,10:00,DB,74.23605335,74.67028735
4/23/2012,12:00,DB,74.23741378,74.67164778
4/23/2012,14:00,DB,74.23061162,74.66484562
4/23/2012,16:00,DB,74.2408157,74.6750497
4/23/2012,18:00,DB,74.26462411,74.69885811
4/23/2012,20:00,DB,74.27006584,74.70429984
4/23/2012,22:00,DB,74.30271789,74.73695189
4/24/2012,0:00,DB,74.34489465,74.77912865
4/24/2012,2:00,DB,74.38707141,74.82130541
4/24/2012,4:00,DB,74.42312538,74.85735938
4/24/2012,6:00,DB,74.44897528,74.88320928
4/24/2012,8:00,DB,74.4802669,74.9145009
4/24/2012,10:00,DB,74.51836068,74.95259468
4/24/2012,12:00,DB,74.56325663,74.99749063
4/24/2012,14:00,DB,74.59522763,75.02946163
4/24/2012,16:00,DB,74.6217569,75.0559909
4/24/2012,18:00,DB,74.64080295,75.07503695
4/24/2012,20:00,DB,74.65168641,75.08592041
4/24/2012,22:00,DB,74.67413438,75.10836838
4/25/2012,0:00,DB,74.68229697,75.11653097
4/25/2012,2:00,DB,74.69658235,75.13081635
4/25/2012,4:00,DB,74.70202408,75.13625808
4/25/2012,6:00,DB,74.71154711,75.14578111
4/25/2012,8:00,DB,74.71902865,75.15326265
4/25/2012,10:00,DB,74.70950394,75.14373794
4/25/2012,12:00,DB,74.70610202,75.14033602
4/25/2012,14:00,DB,74.69249602,75.12673002
4/25/2012,16:00,DB,74.67072742,75.10496142
4/25/2012,18:00,DB,74.66460464,75.09883864
4/25/2012,20:00,DB,74.64691734,75.08115134
4/25/2012,22:00,DB,74.64215499,75.07638899
4/26/2012,0:00,DB,74.62378831,75.05802231
4/26/2012,2:00,DB,74.61154442,75.04577842
4/26/2012,4:00,DB,74.58773602,75.02197002
4/26/2012,6:00,DB,74.56188612,74.99612012
4/26/2012,8:00,DB,74.53331537,74.96754937
4/26/2012,10:00,DB,74.48977985,74.92401385
4/26/2012,12:00,DB,74.44012324,74.87435724
4/26/2012,14:00,DB,74.39726878,74.83150278
4/26/2012,16:00,DB,74.39726878,74.83150278
4/26/2012,18:00,DB,74.39794815,74.83218215
4/26/2012,20:00,DB,74.3931858,74.8274198
4/26/2012,22:00,DB,74.41495272,74.84918672
4/27/2012,0:00,DB,74.45712612,74.89136012
4/27/2012,2:00,DB,74.49045755,74.92469155
4/27/2012,4:00,DB,74.51426596,74.94849996
4/27/2012,6:00,DB,74.53059115,74.96482515
4/27/2012,8:00,DB,74.54691633,74.98115033
4/27/2012,10:00,DB,74.5870516,75.0212856
4/27/2012,12:00,DB,74.63194923,75.06618323
4/27/2012,14:00,DB,74.6503159,75.0845499
4/27/2012,16:00,DB,74.66868258,75.10291658
4/27/2012,18:00,DB,74.67684517,75.11107917
4/27/2012,20:00,DB,74.6645996,75.0988336
4/27/2012,22:00,DB,74.6788833,75.1131173
4/28/2012,0:00,DB,74.64555019,75.07978419
4/28/2012,2:00,DB,74.62990438,75.06413838
4/28/2012,4:00,DB,74.602013,75.036247
4/28/2012,6:00,DB,74.59589022,75.03012422
4/28/2012,8:00,DB,74.58636551,75.02059951
4/28/2012,10:00,DB,74.57752187,75.01175587
4/28/2012,12:00,DB,74.55507389,74.98930789
4/28/2012,14:00,DB,74.52718419,74.96141819
4/28/2012,16:00,DB,74.50881752,74.94305152
4/28/2012,18:00,DB,74.49861343,74.93284743
4/28/2012,20:00,DB,74.48568849,74.91992249
4/28/2012,22:00,DB,74.47072205,74.90495605
4/29/2012,0:00,DB,74.45643667,74.89067067
4/29/2012,2:00,DB,74.45371581,74.88794981
4/29/2012,4:00,DB,74.45235538,74.88658938
4/29/2012,6:00,DB,74.43058678,74.86482078
4/29/2012,8:00,DB,74.44555154,74.87978554
4/29/2012,10:00,DB,74.43806832,74.87230232
4/29/2012,12:00,DB,74.45575562,74.88998962
4/29/2012,14:00,DB,74.46459927,74.89883327
