"Date","Temp (C)","Daily Prec (cm)","Daily ET (cm)","Daily Runoff (cm)","Daily Flow (cm)","Daily Flow (MGD)","Daily Pt Src Flow (cm)","Daily Flow (m^3)","TSS (kg)","TSS (mg/L)","TN (kg)","TN (mg/L)","TP (kg)","TP (mg/L)","PointN (kg)","SepticN (kg)","AnimalN (kg)","StreamN (kg)","UplandN (kg)","GroundN (kg)","TileDrainN (kg)","PointP (kg)","SepticP (kg)","AnimalP (kg)","StreamP (kg)","UplandP (kg)","GroundP (kg)","TileDrainP (kg)","Area (ha)"
" 1943-01-30",-8,.03,0,0,.0924,.652,0,2467.9291,1.2433,.503782202580516,3.4895,1.41392334953968,.0405,.016394604619732,0,.0653406296490879888857151322,0,.0006216493782798540661203667,0,3.4235002969604367883216074025,0,0,0,0,.0017194821803220763468889343,0,.0387412396030027258196696659,0,267
" 1943-01-31",-18,0,0,0,.0869,.6129,0,2319.8534,1.1687,.503782202580516,3.2801,1.41392334953968,.038,.016394604619732,0,.0614201918701427095525722244,0,.0005843504155830628221531447,0,3.2180902791428105810223109632,0,0,0,0,.0016163132495027517660755983,0,.036416765226822562270489486,0,267
" 1943-02-01",-14,0,0,0,.0817,.5761,0,2180.6622,2.0977,.961952623340915,3.0838,1.41415243475006,.0371,1.70282543116436E-02,0,.0577349803579341469794178907,0,.001048846838178653148413091,0,3.0250048623942419461609722965,0,0,0,0,.0029011103544021546085106098,0,.0342317593132132085342601166,0,267
" 1943-02-02",-8,.05,0,0,.0768,.5415,0,2049.8224,1.9718,.961952623340915,2.8988,1.41415243475006,.0349,1.70282543116436E-02,0,.0542708815364580981606528173,0,.0009859160278879339595083056,0,2.8435045706505874293913139599,0,0,0,0,.0027270437331380253319999732,0,.0321778537544204160222045096,0,267
" 1943-02-03",-4,1.57,0,0,.0722,.5091,0,1926.8331,1.8535,.961952623340915,2.7248,1.41415243475006,.0328,1.70282543116436E-02,0,.0510146286442706122710136483,0,.0009267610662146579219378072,0,2.6728942964115521836278351226,0,0,0,0,.0025634211091497438120799748,0,.030247182529155191060872239,0,267
" 1943-02-04",-7,0,0,0,.0678,.4785,0,1811.2231,1.7423,.961952623340915,2.5613,1.41415243475006,.0308,1.70282543116436E-02,0,.0479537509256143755347528294,0,.0008711554022417784466215388,0,2.5125206386268590526101650142,0,0,0,0,.0024096158426007591833551763,0,.0284323515774058795972199047,0,267
" 1943-02-05",-9,0,0,0,.0638,.4498,0,1702.5497,1.6378,.961952623340915,2.4077,1.41415243475006,.029,1.70282543116436E-02,0,.0450765258700775130026676596,0,.0008188860781072717398242465,0,2.3617694003092475094535551113,0,0,0,0,.0022650388920447136323538658,0,.0267264104827615268213867104,0,267
" 1943-02-06",-14,0,0,0,.0599,.4228,0,1600.3967,1.5395,.961952623340915,2.2632,1.41415243475006,.0273,1.70282543116436E-02,0,.0423719343178728622225076,0,.0007697529134208354354347917,0,2.2200632362906926588863418071,0,0,0,0,.0021291365585220308144126338,0,.0251228258537958352121035078,0,267
" 1943-02-07",-5,0,0,0,.0563,.3974,0,1504.3729,1.4471,.961952623340915,2.1274,1.41415243475006,.0256,1.70282543116436E-02,0,.0398296182588004904891571441,0,.0007235677386155853093087042,0,2.0868594421132510993531613007,0,0,0,0,.0020013883650107089655478758,0,.0236154563025680850993772973,0,267
" 1943-02-08",-4,0,0,0,.053,.3736,0,1414.1105,1.3603,.961952623340915,1.9998,1.41415243475006,.0241,1.70282543116436E-02,0,.0374398411632724610598077154,0,.0006801536742986501907501819,0,1.9616478755864560333919716215,0,0,0,0,.0018813050631100664276150032,0,.0221985289244139999934146595,0,267
" 1943-02-09",-9,.71,0,0,.0498,.3512,0,1329.2639,1.2787,.961952623340915,1.8798,1.41415243475006,.0226,1.70282543116436E-02,0,.0351934506934761133962192525,0,.000639344453840731179305171,0,1.8439490030512686713884533228,0,0,0,0,.001768426759323462441958103,0,.0208666171889491599938097799,0,267
" 1943-02-10",-19,.25,0,0,.0468,.3301,0,1249.5081,1.202,.961952623340915,1.767,1.41415243475006,.0213,1.70282543116436E-02,0,.0330818436518675465924460973,0,.0006009837866102873085468608,0,1.7333120628681925511051461228,0,0,0,0,.0016623211537640546954406169,0,.0196146201576122103941811931,0,267
" 1943-02-11",-17,.38,0,0,.044,.3103,0,1174.5376,1.1298,.961952623340915,1.661,1.41415243475006,.02,1.70282543116436E-02,0,.0310969330327554937968993315,0,.0005649247594136700700340491,0,1.6293133390961009980388373568,0,0,0,0,.0015625818845382114137141799,0,.0184377429481554777705303215,0,267
" 1943-02-12",-15,.08,0,0,.0414,.2917,0,1104.0653,1.0621,.961952623340915,1.5613,1.41415243475006,.0188,1.70282543116436E-02,0,.0292311170507901641690853716,0,.0005310292738488498658320062,0,1.5315545387503349381565071137,0,0,0,0,.0014688269714659187288913291,0,.0173314783712661491042985022,0,267
" 1943-02-13",-19,0,0,0,.0389,.2742,0,1037.8214,.9983,.961952623340915,1.4676,1.41415243475006,.0177,1.70282543116436E-02,0,.0274772500277427543189402493,0,.0004991675174179188738820858,0,1.4396612664253148418671166908,0,0,0,0,.0013806973531779636051578493,0,.0162915896689901801580405921,0,267
" 1943-02-14",-21,.05,0,0,.0365,.2577,0,975.5521,.9384,.961952623340915,1.3796,1.41415243475006,.0166,1.70282543116436E-02,0,.0258286150260781890598038344,0,.0004692174663728437414491607,0,1.3532815904397959513550896911,0,0,0,0,.0012978555119872857888483784,0,.0153140942888507693485581566,0,267
" 1943-02-15",-17,.03,0,0,.0343,.2423,0,917.019,.8821,.961952623340915,1.2968,1.41415243475006,.0156,1.70282543116436E-02,0,.0242788981245134977162156043,0,.000441064418390473116962211,0,1.2720846950134081942737843072,0,0,0,0,.0012199841812680486415174757,0,.0143952486315197231876446672,0,267
" 1943-02-16",-12,0,0,0,.0323,.2277,0,861.9979,.8292,.961952623340915,1.219,1.41415243475006,.0147,1.70282543116436E-02,0,.022822164237042687853242668,0,.0004146005532870447299444784,0,1.1957596133126037026173572451,0,0,0,0,.0011467851303919657230264271,0,.0135315337136285397963859871,0,267
" 1943-02-17",-9,0,0,0,.0303,.2141,0,810.278,.7794,.961952623340915,1.1459,1.41415243475006,.0138,1.70282543116436E-02,0,.0214528343828201265820481079,0,.0003897245200898220461478096,0,1.1240140365138474804603158119,0,0,0,0,.0010779780225684477796448415,0,.0127196416908108274086028279,0,267
" 1943-02-18",-2,0,0,0,.0285,.2012,0,761.6613,.7327,.961952623340915,1.0771,1.41415243475006,.013,1.70282543116436E-02,0,.0201656643198509189871252215,0,.0003663410488844327233789411,0,1.0565731943230166316326968639,0,0,0,0,.001013299341214340912866151,0,.0119564631893621777640866582,0,267
" 1943-02-19",-2,0,0,0,.0268,.1892,0,715.9616,.6887,.961952623340915,1.0125,1.41415243475006,.0122,1.70282543116436E-02,0,.0189557244606598638478977082,0,.0003443605859513667599762046,0,.993178802663635633734735055,0,0,0,0,.0009525013807414804580941819,0,.0112390753980004470982414588,0,267
" 1943-02-20",-1,0,0,0,.0252,.1778,0,673.0039,.6474,.961952623340915,.9517,1.41415243475006,.0115,1.70282543116436E-02,0,.0178183809930202720170238456,0,.0003236989507942847543776323,0,.9335880745038174957106509465,0,0,0,0,.000895351297896991630608531,0,.0105647308741204202723469712,0,267
" 1943-02-21",-2,0,0,0,.0237,.1671,0,632.6237,.6086,.961952623340915,.8946,1.41415243475006,.0108,1.70282543116436E-02,0,.016749278133439055696002415,0,.0003042770137466276691149744,0,.8775727900335884459680118924,0,0,0,0,.0008416302200231721327720192,0,.009930847021673195056006153,0,267
" 1943-02-22",3,0,.031991495825848748917248,.246893674280168,.2692,1.8985,0,7186.2715,30.2207,4.20533151533684,.8441,.117462744576641,.0189,2.6293845911572E-03,0,.01574432144543271235424227,0,.0034564263474721496517048692,0,.8249184226315731392099311764,0,0,0,0,.0095604752771079659366156681,0,.0093349962003728033526457837,0,267
" 1943-02-23",-3,0,0,0,.0852,.601,0,2274.7835,2.1882,.961952623340915,3.2169,1.41415243475006,.0387,1.70282543116436E-02,0,.0602269259640726853425191095,0,.0010941169543839046762166063,0,3.155569513644792271257042849,0,0,0,0,.0030263274958258803344151331,0,.035709263621383132563786444,0,267
" 1943-02-24",-11,0,0,0,.0801,.5649,0,2138.2964,2.0569,.961952623340915,3.0239,1.41415243475006,.0364,1.70282543116436E-02,0,.0566133104062283242219679629,0,.00102846993712087039564361,0,2.9662353428261047349816202766,0,0,0,0,.0028447478460763275143502251,0,.0335667078041001446099592574,0,267
" 1943-02-25",-10,.08,0,0,.0753,.531,0,2009.9987,1.9335,.961952623340915,2.8424,1.41415243475006,.0342,1.70282543116436E-02,0,.0532165117818546247686498852,0,.0009667617408936181719049934,0,2.7882612222565384508827230639,0,0,0,0,.0026740629753117478634892116,0,.031552705335854135933361702,0,267
" 1943-02-26",-8,0,0,0,.0708,.4992,0,1889.3987,1.8175,.961952623340915,2.6719,1.41415243475006,.0322,1.70282543116436E-02,0,.0500235210749433472825308921,0,.0009087560364400010815906938,0,2.6209655489211461438297596807,0,0,0,0,.0025136191967930429916798589,0,.0296595430157028877773599999,0,267
" 1943-02-27",-2,.18,0,0,.0665,.4692,0,1776.0348,1.7085,.961952623340915,2.5116,1.41415243475006,.0302,1.70282543116436E-02,0,.0470221098104467464455790385,0,.0008542306742536010166952521,0,2.4637076159858773751999740964,0,0,0,0,.0023628020449854604121790674,0,.0278799704347607145107183998,0,267
" 1943-02-28",-10,.05,0,0,.0625,.4411,0,1669.4727,1.606,.961952623340915,2.3609,1.41415243475006,.0284,1.70282543116436E-02,0,.0442007832218199416588442962,0,.000802976833798384955693537,0,2.3158851590267247326879756499,0,0,0,0,.0022210339222863327874483234,0,.0262071722086750716400752958,0,267
" 1943-03-01",-20,0,0,0,.0588,.4146,0,1569.3044,.8733,.556466162224618,2.2189,1.4139496915195,.0258,1.64674665359198E-02,0,.0415487362285107451593136385,0,.0004366323877539483969968003,0,2.1769320494851212487266971114,0,0,0,0,.0012077251845274212660931497,0,.0246347418761545673416707785,0,267
" 1943-03-02",-20,0,0,0,.0553,.3897,0,1475.1461,.8209,.556466162224618,2.0858,1.4139496915195,.0243,1.64674665359198E-02,0,.0390558120548001004497548203,0,.0004104344444887114931769923,0,2.0463161265160139738030952914,0,0,0,0,.0011352616734557759901275607,0,.0231566573635852933011705318,0,267
" 1943-03-03",-11,0,0,0,.0519,.3663,0,1386.6373,.7716,.556466162224618,1.9606,1.4139496915195,.0228,1.64674665359198E-02,0,.0367124633315120944227695309,0,.0003858083778193888035863728,0,1.9235371589250531353749095658,0,0,0,0,.0010671459730484294307199071,0,.0217672579217701757031002998,0,267
" 1943-03-04",-10,0,0,0,.0488,.3444,0,1303.4391,.7253,.556466162224618,1.843,1.4139496915195,.0215,1.64674665359198E-02,0,.034509715531621368757403359,0,.0003626598751502254753711904,0,1.8081249293895499472524149912,0,0,0,0,.0010031172146655236648767126,0,.0204612224464639651609142818,0,267
" 1943-03-05",-18,.05,0,0,.0459,.3237,0,1225.2327,.6818,.556466162224618,1.7324,1.4139496915195,.0202,1.64674665359198E-02,0,.0324391325997240866319591576,0,.000340900282641211946848919,0,1.6996374336261769504172700955,0,0,0,0,.0009429301817855922449841099,0,.019233549099676127251259425,0,267
" 1943-03-06",-19,0,0,0,.0431,.3043,0,1151.7188,.6409,.556466162224618,1.6285,1.4139496915195,.019,1.64674665359198E-02,0,.0304927846437406414340416081,0,.0003204462656827392300379838,0,1.5976591876086063333922338869,0,0,0,0,.0008863543708784567102850633,0,.0180795361536955596161838594,0,267
" 1943-03-07",-19,0,0,0,.0406,.286,0,1082.6157,.6024,.556466162224618,1.5308,1.4139496915195,.0178,1.64674665359198E-02,0,.0286632175651162029479991116,0,.0003012194897417748762357048,0,1.5017996363520899533886998564,0,0,0,0,.0008331731086257493076679595,0,.0169947639844738260392128279,0,267
" 1943-03-08",-10,0,0,0,.0381,.2689,0,1017.6587,.5663,.556466162224618,1.4389,1.4139496915195,.0168,1.64674665359198E-02,0,.0269434245112092307711191649,0,.0002831463203572683836615625,0,1.4116916581709645561853778612,0,0,0,0,.0007831827221082043492078819,0,.0159750781454053964768600582,0,267
" 1943-03-09",-10,0,0,0,.0358,.2527,0,956.5992,.5323,.556466162224618,1.3526,1.4139496915195,.0158,1.64674665359198E-02,0,.025326819040536676924852015,0,.0002661575411358322806418688,0,1.3269901586807066828142551923,0,0,0,0,.000736191758781712088255409,0,.0150165734566810726882484547,0,267
" 1943-03-10",-9,0,0,0,.0337,.2376,0,899.2032,.5004,.556466162224618,1.2714,1.4139496915195,.0148,1.64674665359198E-02,0,.023807209898104476309360894,0,.0002501880886676823438033566,0,1.2473707491598642818453998755,0,0,0,0,.0006920202532548093629600845,0,.0141155790492802083269535474,0,267
" 1943-03-11",-4,0,0,0,.0317,.2233,0,845.251,.4704,.556466162224618,1.1951,1.4139496915195,.0139,1.64674665359198E-02,0,.0223787773042182077307992404,0,.0002351768033476214031751552,0,1.1725285042102724249346758853,0,0,0,0,.0006504990380595208011824794,0,.0132686443063233958273363346,0,267
" 1943-03-12",1,0,.06271743253443036704739712,6.92291770404482E-04,.0305,.2148,0,813.0189,.4704,.578616254692187,1.1234,1.38181173615171,.0131,1.61105960865514E-02,0,.021036050665965115266951286,0,.0002262087526722691877241844,0,1.102176793957656079438595334,0,0,0,0,.0006256934098914965732450941,0,.0124725256479439920776961545,0,267
" 1943-03-13",-3,0,0,0,.0512,.3609,0,1366.1263,.7602,.556466162224618,1.9316,1.4139496915195,.0225,1.64674665359198E-02,0,.0361694145090229787361784362,0,.0003801015206306089941539938,0,1.8950842986597028702418075503,0,0,0,0,.0010513608060642644778299469,0,.0214452777899415413369210629,0,267
" 1943-03-14",-5,0,0,0,.0481,.3393,0,1284.1587,.7146,.556466162224618,1.8157,1.4139496915195,.0211,1.64674665359198E-02,0,.0339992496384816000120077299,0,.0003572954293927724545047542,0,1.7813792407401206980272990925,0,0,0,0,.0009882791577004086091601501,0,.0201585611225450488567057991,0,267
" 1943-03-15",-11,2.51,0,0,.0452,.3189,0,1207.1092,.6717,.556466162224618,1.7068,1.4139496915195,.0199,1.64674665359198E-02,0,.0319592946601727040112872661,0,.0003358577036292061072344689,0,1.6744964862957134561456611476,0,0,0,0,.0009289824082383840926105411,0,.0189490474551923459253034511,0,267
" 1943-03-16",-16,1.68,0,0,.0425,.2998,0,1134.6826,.6314,.556466162224618,1.6044,1.4139496915195,.0187,1.64674665359198E-02,0,.0300417369805623417706100301,0,.0003157062414114537408004008,0,1.5740266971179706487769214779,0,0,0,0,.0008732434637440810470539086,0,.017812104607880805169785244,0,267
" 1943-03-17",-15,.33,0,0,.04,.2818,0,1066.6017,.5935,.556466162224618,1.5081,1.4139496915195,.0176,1.64674665359198E-02,0,.0282392327617286012643734284,0,.0002967638669267665163523768,0,1.4795850952908924098503061928,0,0,0,0,.0008208488559194361842306741,0,.0167433783314079568595981294,0,267
" 1943-03-18",-11,.05,0,0,.0376,.2649,0,1002.6056,.5579,.556466162224618,1.4176,1.4139496915195,.0165,1.64674665359198E-02,0,.0265448787960248851885110227,0,.0002789580349111605253712342,0,1.3908099895734388652592878235,0,0,0,0,.0007715979245642700131768337,0,.0157387756315234794480222417,0,267
" 1943-03-19",-10,.15,0,0,.0353,.249,0,942.4492,.5244,.556466162224618,1.3326,1.4139496915195,.0155,1.64674665359198E-02,0,.0249521860682633920772003614,0,.0002622205528164908938489601,0,1.3073613901990325333437305534,0,0,0,0,.0007253020490904138123862236,0,.0147944490936320706811409072,0,267
" 1943-03-20",-10,0,0,0,.0332,.234,0,885.9023,.493,.556466162224618,1.2526,1.4139496915195,.0146,1.64674665359198E-02,0,.0234550549041675885525683396,0,.0002464873196475014402180225,0,1.2289197067870905813431067182,0,0,0,0,.0006817839261449889836430502,0,.0139067821480141464402724527,0,267
" 1943-03-21",-10,0,0,0,.0312,.22,0,832.7481,.4634,.556466162224618,1.1775,1.4139496915195,.0137,1.64674665359198E-02,0,.0220477516099175332394142393,0,.0002316980804686513538049411,0,1.1551845243798651464625203184,0,0,0,0,.0006408768905762896446244672,0,.0130723752191332976538561056,0,267
" 1943-03-22",-2,0,0,0,.0293,.2068,0,782.7833,.4356,.556466162224618,1.1068,1.4139496915195,.0129,1.64674665359198E-02,0,.0207248865133224812450493849,0,.0002177961956405322725766447,0,1.0858734529170732376747690968,0,0,0,0,.0006024242771417122659469992,0,.0122880327059852997946247392,0,267
" 1943-03-23",4,0,.07682196302613220969370944,.490128347055758,.5177,3.6515,0,13821.3381,20.4407,1.47892446873769,1.044,7.55388507174865E-02,.0222,1.60531140717998E-03,0,.0194813933225231323703464217,0,.0038455534739273233806245238,0,1.0207210457420488434142829433,0,0,0,0,.0106368009088829764708074329,0,.0115507507436261818069472548,0,267
" 1943-03-24",6,0,.08768896940162677382928864,1.09861400424137,1.1985,8.4535,0,31997.8869,46.3838,1.44958828304002,3.7791,.118103234048763,.0665,2.07796034930115E-03,0,.070609136124624664269050667,0,.0089028706649269408363239137,0,3.6995419203791903815674645619,0,0,0,0,.0246253402591879183532719454,0,.0418650000077448105823300823,0,267
" 1943-03-25",6,0,.08768896940162677382928864,1.09861400424137,1.2833,9.0519,0,34262.669,47.644,1.39055239889577,6.9813,.203759427696874,.1038,3.0291149566359E-03,0,.130571266283488218066951041,0,.0095330079553148961482892731,0,6.8412375469397005845870387318,0,0,0,0,.0263683000044010027461681293,0,.0774172630340836284979049304,0,267
" 1943-03-26",0,0,0,0,.2645,1.8653,0,7060.5989,3.929,.556466162224618,9.9833,1.4139496915195,.1163,1.64674665359198E-02,0,.1869356686328199586369773929,0,.0019644921785977191026253149,0,9.794431435906580175425438469,0,0,0,0,.005433785366001291037861621,0,.1108363902788421173385452879,0,267
" 1943-03-27",-2,.25,0,0,.2486,1.7534,0,6636.9629,3.6932,.556466162224618,9.3843,1.4139496915195,.1093,1.64674665359198E-02,0,.1757195285148507611187587492,0,.001846622647881855956467796,0,9.206765549752185364899912158,0,0,0,0,.0051077582440412135755899237,0,.1041862068621115902982325706,0,267
" 1943-03-28",3,0,.07184184969059567477695456,.246893674280168,.4806,3.3897,0,12830.3504,13.5621,1.0570288358397,8.8231,.687674580615321,.1078,8.40266831750987E-03,0,.1651763568039597154516332243,0,.0035698279118152999810813794,0,8.654359616767054243005917427,0,0,0,0,.0098741440040811197476710953,0,.0979350344503848948803386163,0,267
" 1943-03-29",12,0,.1286835276923587872216736,6.20007374455776E-04,.2822,1.9901,0,7532.9348,4.208,.55860717698255,10.6278,1.41084325587672,.1238,1.64329716506327E-02,0,.1990029279465361133855839421,0,.0020959116603867224597278131,0,10.426691425837400815426424776,0,0,0,0,.0057972916526296743236071312,0,.1179912124306174647611965714,0,267
